ID,tList
20521,"['GO:0000154' 'GO:0000470' 'GO:0001510' 'GO:0006139' 'GO:0006364'
 'GO:0006396' 'GO:0006725' 'GO:0006807' 'GO:0008152' 'GO:0009451'
 'GO:0009987' 'GO:0010467' 'GO:0016070' 'GO:0016072' 'GO:0022613'
 'GO:0031167' 'GO:0032259' 'GO:0034470' 'GO:0034641' 'GO:0034660'
 'GO:0042254' 'GO:0042273' 'GO:0043170' 'GO:0043412' 'GO:0043414'
 'GO:0044085' 'GO:0044237' 'GO:0044238' 'GO:0044260' 'GO:0046483'
 'GO:0070475' 'GO:0071704' 'GO:0071840' 'GO:0090304' 'GO:1901360']"
20624,"['GO:0007154' 'GO:0007165' 'GO:0009987' 'GO:0023052' 'GO:0044699'
 'GO:0044700' 'GO:0044763' 'GO:0050789' 'GO:0050794' 'GO:0050896'
 'GO:0051716' 'GO:0065007']"
20647,"['GO:0032501' 'GO:0032502' 'GO:0035265' 'GO:0040007' 'GO:0040008'
 'GO:0044699' 'GO:0044707' 'GO:0044767' 'GO:0045926' 'GO:0046620'
 'GO:0046621' 'GO:0048519' 'GO:0048589' 'GO:0048638' 'GO:0048640'
 'GO:0050789' 'GO:0050793' 'GO:0051093' 'GO:0051239' 'GO:0051241'
 'GO:0065007']"
20649,"['GO:0006082' 'GO:0006520' 'GO:0006553' 'GO:0006807' 'GO:0008152'
 'GO:0008652' 'GO:0009058' 'GO:0009066' 'GO:0009067' 'GO:0009085'
 'GO:0009089' 'GO:0009987' 'GO:0016053' 'GO:0019752' 'GO:0019877'
 'GO:0043436' 'GO:0043648' 'GO:0043650' 'GO:0044237' 'GO:0044238'
 'GO:0044249' 'GO:0044281' 'GO:0044283' 'GO:0044699' 'GO:0044710'
 'GO:0044711' 'GO:0044763' 'GO:0046394' 'GO:0046451' 'GO:0071704'
 'GO:1901564' 'GO:1901566' 'GO:1901576' 'GO:1901605' 'GO:1901607']"
20674,"['GO:0001731' 'GO:0006412' 'GO:0006413' 'GO:0006417' 'GO:0006446'
 'GO:0006518' 'GO:0006807' 'GO:0008152' 'GO:0009058' 'GO:0009059'
 'GO:0009889' 'GO:0009987' 'GO:0010467' 'GO:0010468' 'GO:0010556'
 'GO:0010608' 'GO:0016043' 'GO:0019222' 'GO:0019538' 'GO:0022607'
 'GO:0022613' 'GO:0022618' 'GO:0031323' 'GO:0031326' 'GO:0032268'
 'GO:0034248' 'GO:0034622' 'GO:0034641' 'GO:0034645' 'GO:0043043'
 'GO:0043170' 'GO:0043603' 'GO:0043604' 'GO:0043933' 'GO:0044085'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0044267'
 'GO:0044271' 'GO:0050789' 'GO:0050794' 'GO:0051171' 'GO:0051246'
 'GO:0060255' 'GO:0065003' 'GO:0065007' 'GO:0071704' 'GO:0071826'
 'GO:0071840' 'GO:0080090' 'GO:1901564' 'GO:1901566' 'GO:1901576'
 'GO:2000112']"
20691,"['GO:0006605' 'GO:0006810' 'GO:0006811' 'GO:0006820' 'GO:0006886'
 'GO:0008104' 'GO:0009987' 'GO:0015031' 'GO:0015833' 'GO:0033036'
 'GO:0033365' 'GO:0034613' 'GO:0042886' 'GO:0045036' 'GO:0045184'
 'GO:0046907' 'GO:0051179' 'GO:0051234' 'GO:0051641' 'GO:0051649'
 'GO:0070727' 'GO:0071702' 'GO:0071705' 'GO:0072594' 'GO:0072596'
 'GO:0072598']"
20724,"['GO:0000003' 'GO:0000226' 'GO:0003006' 'GO:0006457' 'GO:0006996'
 'GO:0007010' 'GO:0007017' 'GO:0007021' 'GO:0007023' 'GO:0007275'
 'GO:0009790' 'GO:0009791' 'GO:0009793' 'GO:0009987' 'GO:0010154'
 'GO:0016043' 'GO:0022414' 'GO:0022607' 'GO:0032501' 'GO:0032502'
 'GO:0034622' 'GO:0043933' 'GO:0044085' 'GO:0044699' 'GO:0044702'
 'GO:0044707' 'GO:0044767' 'GO:0048316' 'GO:0048608' 'GO:0048731'
 'GO:0048856' 'GO:0061458' 'GO:0065003' 'GO:0071840']"
20730,"['GO:0006081' 'GO:0006082' 'GO:0006090' 'GO:0006629' 'GO:0006644'
 'GO:0006720' 'GO:0006721' 'GO:0006793' 'GO:0006796' 'GO:0008152'
 'GO:0008299' 'GO:0008610' 'GO:0008654' 'GO:0009058' 'GO:0009240'
 'GO:0009987' 'GO:0016114' 'GO:0019288' 'GO:0019637' 'GO:0019682'
 'GO:0019752' 'GO:0032787' 'GO:0043436' 'GO:0044237' 'GO:0044238'
 'GO:0044249' 'GO:0044255' 'GO:0044281' 'GO:0044699' 'GO:0044710'
 'GO:0044711' 'GO:0044763' 'GO:0046490' 'GO:0071704' 'GO:0090407'
 'GO:1901135' 'GO:1901576']"
20782,"['GO:0006091' 'GO:0008152' 'GO:0009987' 'GO:0022900' 'GO:0044237'
 'GO:0044699' 'GO:0044710' 'GO:0044763']"
20914,['GO:0008152']
20989,"['GO:0000003' 'GO:0007154' 'GO:0008037' 'GO:0009856' 'GO:0009875'
 'GO:0009987' 'GO:0022414' 'GO:0032501' 'GO:0044699' 'GO:0044702'
 'GO:0044703' 'GO:0044706' 'GO:0044763' 'GO:0048544' 'GO:0051704']"
21100,"['GO:0006412' 'GO:0006518' 'GO:0006807' 'GO:0008152' 'GO:0009058'
 'GO:0009059' 'GO:0009987' 'GO:0010467' 'GO:0019538' 'GO:0034641'
 'GO:0034645' 'GO:0043043' 'GO:0043170' 'GO:0043603' 'GO:0043604'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0044267'
 'GO:0044271' 'GO:0071704' 'GO:1901564' 'GO:1901566' 'GO:1901576']"
21112,"['GO:0000278' 'GO:0000280' 'GO:0000281' 'GO:0000910' 'GO:0000911'
 'GO:0000919' 'GO:0006996' 'GO:0007049' 'GO:0007067' 'GO:0009832'
 'GO:0009920' 'GO:0009987' 'GO:0016043' 'GO:0022402' 'GO:0022607'
 'GO:0032506' 'GO:0042546' 'GO:0044085' 'GO:0044699' 'GO:0044763'
 'GO:0048285' 'GO:0051301' 'GO:0061640' 'GO:0071554' 'GO:0071669'
 'GO:0071840' 'GO:1902410' 'GO:1903047']"
21185,['GO:0008152']
21391,"['GO:0006464' 'GO:0006508' 'GO:0006807' 'GO:0008152' 'GO:0009987'
 'GO:0016579' 'GO:0019538' 'GO:0036211' 'GO:0043170' 'GO:0043412'
 'GO:0044237' 'GO:0044238' 'GO:0044260' 'GO:0044267' 'GO:0070536'
 'GO:0070646' 'GO:0070647' 'GO:0071108' 'GO:0071704' 'GO:1901564']"
21394,['GO:0008152' 'GO:0044699' 'GO:0044710']
21502,"['GO:0006412' 'GO:0006518' 'GO:0006807' 'GO:0006996' 'GO:0008152'
 'GO:0009058' 'GO:0009059' 'GO:0009657' 'GO:0009987' 'GO:0010467'
 'GO:0016043' 'GO:0019538' 'GO:0032544' 'GO:0034641' 'GO:0034645'
 'GO:0043043' 'GO:0043170' 'GO:0043603' 'GO:0043604' 'GO:0044237'
 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0044267' 'GO:0044271'
 'GO:0071704' 'GO:0071840' 'GO:1901564' 'GO:1901566' 'GO:1901576']"
21550,"['GO:0006464' 'GO:0006468' 'GO:0006793' 'GO:0006796' 'GO:0006807'
 'GO:0008152' 'GO:0009987' 'GO:0016310' 'GO:0019538' 'GO:0036211'
 'GO:0043170' 'GO:0043412' 'GO:0044237' 'GO:0044238' 'GO:0044260'
 'GO:0044267' 'GO:0071704' 'GO:1901564']"
21554,"['GO:0006082' 'GO:0006520' 'GO:0006563' 'GO:0006564' 'GO:0006807'
 'GO:0008152' 'GO:0008652' 'GO:0009058' 'GO:0009069' 'GO:0009070'
 'GO:0009987' 'GO:0016053' 'GO:0019752' 'GO:0043436' 'GO:0044237'
 'GO:0044238' 'GO:0044249' 'GO:0044281' 'GO:0044283' 'GO:0044699'
 'GO:0044710' 'GO:0044711' 'GO:0044763' 'GO:0046394' 'GO:0071704'
 'GO:1901564' 'GO:1901566' 'GO:1901576' 'GO:1901605' 'GO:1901607']"
21687,"['GO:0006810' 'GO:0006811' 'GO:0006820' 'GO:0006886' 'GO:0006996'
 'GO:0008104' 'GO:0009657' 'GO:0009658' 'GO:0009987' 'GO:0015031'
 'GO:0015833' 'GO:0016043' 'GO:0022607' 'GO:0033036' 'GO:0034613'
 'GO:0042886' 'GO:0044085' 'GO:0045184' 'GO:0046907' 'GO:0051179'
 'GO:0051234' 'GO:0051641' 'GO:0051649' 'GO:0070727' 'GO:0071702'
 'GO:0071705' 'GO:0071840' 'GO:0090391']"
21708,"['GO:0006996' 'GO:0007010' 'GO:0007015' 'GO:0008154' 'GO:0009987'
 'GO:0016043' 'GO:0022411' 'GO:0030029' 'GO:0030036' 'GO:0030042'
 'GO:0032984' 'GO:0043241' 'GO:0043624' 'GO:0043933' 'GO:0044699'
 'GO:0044763' 'GO:0051261' 'GO:0071822' 'GO:0071840' 'GO:0097435'
 'GO:1902589']"
21748,['GO:0005975' 'GO:0008152' 'GO:0044238' 'GO:0071704']
21780,"['GO:0006464' 'GO:0006470' 'GO:0006793' 'GO:0006796' 'GO:0006807'
 'GO:0008152' 'GO:0009987' 'GO:0016311' 'GO:0019538' 'GO:0036211'
 'GO:0043170' 'GO:0043412' 'GO:0044237' 'GO:0044238' 'GO:0044260'
 'GO:0044267' 'GO:0071704' 'GO:1901564']"
21875,['GO:0005975' 'GO:0008152' 'GO:0044238' 'GO:0071704']
22083,"['GO:0000003' 'GO:0007154' 'GO:0008037' 'GO:0009856' 'GO:0009875'
 'GO:0009987' 'GO:0022414' 'GO:0032501' 'GO:0044699' 'GO:0044702'
 'GO:0044703' 'GO:0044706' 'GO:0044763' 'GO:0048544' 'GO:0051704']"
22105,"['GO:0005975' 'GO:0006040' 'GO:0006629' 'GO:0006643' 'GO:0006644'
 'GO:0006664' 'GO:0006793' 'GO:0006796' 'GO:0008152' 'GO:0008610'
 'GO:0008654' 'GO:0009058' 'GO:0009245' 'GO:0009247' 'GO:0009311'
 'GO:0009312' 'GO:0009987' 'GO:0016051' 'GO:0019637' 'GO:0044237'
 'GO:0044238' 'GO:0044249' 'GO:0044255' 'GO:0044699' 'GO:0044710'
 'GO:0044711' 'GO:0044723' 'GO:0044763' 'GO:0046467' 'GO:0046493'
 'GO:0071704' 'GO:0090407' 'GO:1901135' 'GO:1901137' 'GO:1901269'
 'GO:1901271' 'GO:1901576' 'GO:1903509' 'GO:2001289']"
22145,"['GO:0000302' 'GO:0000303' 'GO:0000305' 'GO:0006801' 'GO:0006950'
 'GO:0006979' 'GO:0008152' 'GO:0009410' 'GO:0009636' 'GO:0009987'
 'GO:0010035' 'GO:0019430' 'GO:0033554' 'GO:0034599' 'GO:0034614'
 'GO:0042221' 'GO:0042542' 'GO:0044237' 'GO:0050896' 'GO:0051716'
 'GO:0062197' 'GO:0070887' 'GO:0071450' 'GO:0072593' 'GO:0097237'
 'GO:0098754' 'GO:0098869' 'GO:1901700' 'GO:1901701' 'GO:1990748']"
22191,"['GO:0009892' 'GO:0009894' 'GO:0010468' 'GO:0010605' 'GO:0010608'
 'GO:0019219' 'GO:0019222' 'GO:0031323' 'GO:0031324' 'GO:0031329'
 'GO:0031440' 'GO:0031441' 'GO:0043487' 'GO:0043488' 'GO:0045934'
 'GO:0048519' 'GO:0048523' 'GO:0050684' 'GO:0050686' 'GO:0050789'
 'GO:0050794' 'GO:0051171' 'GO:0051172' 'GO:0051252' 'GO:0051253'
 'GO:0060255' 'GO:0061013' 'GO:0065007' 'GO:0065008' 'GO:0080090'
 'GO:1900363' 'GO:1900364' 'GO:1903311' 'GO:1903312']"
22203,"['GO:0000038' 'GO:0006082' 'GO:0006629' 'GO:0006631' 'GO:0006635'
 'GO:0006810' 'GO:0006811' 'GO:0006820' 'GO:0006869' 'GO:0006996'
 'GO:0007031' 'GO:0008152' 'GO:0009056' 'GO:0009062' 'GO:0009987'
 'GO:0010876' 'GO:0015849' 'GO:0015908' 'GO:0015909' 'GO:0015910'
 'GO:0015919' 'GO:0016042' 'GO:0016043' 'GO:0016054' 'GO:0019395'
 'GO:0019752' 'GO:0030258' 'GO:0032365' 'GO:0032787' 'GO:0033036'
 'GO:0034220' 'GO:0034440' 'GO:0042760' 'GO:0043436' 'GO:0043574'
 'GO:0044237' 'GO:0044238' 'GO:0044242' 'GO:0044248' 'GO:0044255'
 'GO:0044281' 'GO:0044282' 'GO:0046395' 'GO:0046907' 'GO:0051179'
 'GO:0051234' 'GO:0051641' 'GO:0051649' 'GO:0055085' 'GO:0071702'
 'GO:0071704' 'GO:0071840' 'GO:0072329' 'GO:0098656' 'GO:1901575'
 'GO:1902001' 'GO:1903825' 'GO:1905039']"
22363,['GO:0007017' 'GO:0009987' 'GO:0044699' 'GO:0044763']
22440,['GO:0008152']
22576,"['GO:0006725' 'GO:0007275' 'GO:0008152' 'GO:0009058' 'GO:0009555'
 'GO:0009653' 'GO:0009987' 'GO:0010208' 'GO:0010584' 'GO:0010927'
 'GO:0016043' 'GO:0019438' 'GO:0022607' 'GO:0030198' 'GO:0032501'
 'GO:0032502' 'GO:0032989' 'GO:0043062' 'GO:0044085' 'GO:0044237'
 'GO:0044249' 'GO:0044699' 'GO:0044707' 'GO:0044763' 'GO:0044767'
 'GO:0045229' 'GO:0048229' 'GO:0048646' 'GO:0048856' 'GO:0048869'
 'GO:0071840' 'GO:0080110' 'GO:0085029']"
22637,"['GO:0006139' 'GO:0006325' 'GO:0006351' 'GO:0006355' 'GO:0006725'
 'GO:0006807' 'GO:0006996' 'GO:0008152' 'GO:0009058' 'GO:0009059'
 'GO:0009889' 'GO:0009987' 'GO:0010467' 'GO:0010468' 'GO:0010556'
 'GO:0016043' 'GO:0016070' 'GO:0016569' 'GO:0018130' 'GO:0019219'
 'GO:0019222' 'GO:0019438' 'GO:0031323' 'GO:0031326' 'GO:0032774'
 'GO:0034641' 'GO:0034645' 'GO:0034654' 'GO:0043170' 'GO:0043412'
 'GO:0043933' 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260'
 'GO:0044271' 'GO:0046483' 'GO:0050789' 'GO:0050794' 'GO:0051171'
 'GO:0051252' 'GO:0051276' 'GO:0060255' 'GO:0065007' 'GO:0071704'
 'GO:0071840' 'GO:0080090' 'GO:0090304' 'GO:0097659' 'GO:1901360'
 'GO:1901362' 'GO:1901576' 'GO:1903506' 'GO:2000112' 'GO:2001141']"
22642,['GO:0008152']
22645,"['GO:0006457' 'GO:0006458' 'GO:0006950' 'GO:0006986' 'GO:0009987'
 'GO:0010033' 'GO:0033554' 'GO:0034620' 'GO:0035966' 'GO:0035967'
 'GO:0042026' 'GO:0042221' 'GO:0050896' 'GO:0051716' 'GO:0061077'
 'GO:0070887' 'GO:0071310']"
22718,['GO:0006810' 'GO:0051179' 'GO:0051234']
22872,"['GO:0006082' 'GO:0006629' 'GO:0006631' 'GO:0006633' 'GO:0008152'
 'GO:0008610' 'GO:0009058' 'GO:0009987' 'GO:0016053' 'GO:0019752'
 'GO:0032787' 'GO:0043436' 'GO:0044237' 'GO:0044238' 'GO:0044249'
 'GO:0044255' 'GO:0044281' 'GO:0044283' 'GO:0044699' 'GO:0044710'
 'GO:0044711' 'GO:0044763' 'GO:0046394' 'GO:0071704' 'GO:0072330'
 'GO:1901576']"
22916,"['GO:0006461' 'GO:0006810' 'GO:0006888' 'GO:0006900' 'GO:0006901'
 'GO:0006903' 'GO:0006996' 'GO:0007029' 'GO:0007030' 'GO:0008104'
 'GO:0009987' 'GO:0010256' 'GO:0016043' 'GO:0016050' 'GO:0016192'
 'GO:0022607' 'GO:0032386' 'GO:0032388' 'GO:0032879' 'GO:0032880'
 'GO:0033036' 'GO:0033157' 'GO:0033365' 'GO:0034613' 'GO:0043269'
 'GO:0043270' 'GO:0043933' 'GO:0044070' 'GO:0044085' 'GO:0044699'
 'GO:0044763' 'GO:0046907' 'GO:0048193' 'GO:0048199' 'GO:0048207'
 'GO:0048208' 'GO:0048518' 'GO:0048522' 'GO:0050789' 'GO:0050794'
 'GO:0051049' 'GO:0051050' 'GO:0051179' 'GO:0051222' 'GO:0051223'
 'GO:0051234' 'GO:0051640' 'GO:0051641' 'GO:0051648' 'GO:0051649'
 'GO:0051650' 'GO:0051656' 'GO:0060341' 'GO:0061024' 'GO:0065003'
 'GO:0065007' 'GO:0070201' 'GO:0070727' 'GO:0070861' 'GO:0070863'
 'GO:0070972' 'GO:0070973' 'GO:0071822' 'GO:0071840' 'GO:0090087'
 'GO:0090114' 'GO:0090316' 'GO:1903793' 'GO:1903827' 'GO:1904951']"
22939,"['GO:0000271' 'GO:0005975' 'GO:0005976' 'GO:0008152' 'GO:0009058'
 'GO:0009059' 'GO:0009987' 'GO:0010393' 'GO:0016043' 'GO:0016051'
 'GO:0043170' 'GO:0044238' 'GO:0044699' 'GO:0044710' 'GO:0044711'
 'GO:0044723' 'GO:0045229' 'GO:0045488' 'GO:0045489' 'GO:0071554'
 'GO:0071555' 'GO:0071704' 'GO:0071840' 'GO:1901576']"
22941,['GO:0006810' 'GO:0051179' 'GO:0051234']
22944,"['GO:0006464' 'GO:0006468' 'GO:0006793' 'GO:0006796' 'GO:0006807'
 'GO:0007154' 'GO:0007165' 'GO:0008152' 'GO:0009987' 'GO:0016310'
 'GO:0018105' 'GO:0018193' 'GO:0018209' 'GO:0019538' 'GO:0023052'
 'GO:0035556' 'GO:0036211' 'GO:0043170' 'GO:0043412' 'GO:0044237'
 'GO:0044238' 'GO:0044260' 'GO:0044267' 'GO:0046777' 'GO:0050789'
 'GO:0050794' 'GO:0050896' 'GO:0065007' 'GO:0071704' 'GO:1901564']"
22953,"['GO:0006508' 'GO:0006807' 'GO:0008152' 'GO:0009056' 'GO:0009057'
 'GO:0009987' 'GO:0019538' 'GO:0019941' 'GO:0030163' 'GO:0043170'
 'GO:0043632' 'GO:0044237' 'GO:0044238' 'GO:0044248' 'GO:0044257'
 'GO:0044260' 'GO:0044265' 'GO:0044267' 'GO:0051603' 'GO:0071704'
 'GO:1901564' 'GO:1901565' 'GO:1901575']"
23103,"['GO:0007154' 'GO:0007165' 'GO:0007186' 'GO:0007205' 'GO:0009987'
 'GO:0023052' 'GO:0044699' 'GO:0044700' 'GO:0044763' 'GO:0050789'
 'GO:0050794' 'GO:0050896' 'GO:0051716' 'GO:0065007']"
23116,"['GO:0009987' 'GO:0019725' 'GO:0042592' 'GO:0044699' 'GO:0044763'
 'GO:0045454' 'GO:0050789' 'GO:0050794' 'GO:0065007' 'GO:0065008']"
23151,"['GO:0007154' 'GO:0007165' 'GO:0009987' 'GO:0023052' 'GO:0035556'
 'GO:0050789' 'GO:0050794' 'GO:0050896' 'GO:0065007']"
23176,"['GO:0006629' 'GO:0008152' 'GO:0008610' 'GO:0009058' 'GO:0009987'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044255' 'GO:0044699'
 'GO:0044710' 'GO:0044711' 'GO:0044763' 'GO:0045017' 'GO:0046486'
 'GO:0071704' 'GO:1901576']"
23270,"['GO:0006139' 'GO:0006163' 'GO:0006164' 'GO:0006725' 'GO:0006753'
 'GO:0006793' 'GO:0006796' 'GO:0006807' 'GO:0008152' 'GO:0009058'
 'GO:0009116' 'GO:0009117' 'GO:0009119' 'GO:0009150' 'GO:0009152'
 'GO:0009163' 'GO:0009165' 'GO:0009259' 'GO:0009260' 'GO:0009987'
 'GO:0015936' 'GO:0015937' 'GO:0018130' 'GO:0019438' 'GO:0019637'
 'GO:0019693' 'GO:0033865' 'GO:0033866' 'GO:0033875' 'GO:0034030'
 'GO:0034032' 'GO:0034033' 'GO:0034404' 'GO:0034641' 'GO:0034654'
 'GO:0042278' 'GO:0042451' 'GO:0042455' 'GO:0044237' 'GO:0044238'
 'GO:0044249' 'GO:0044271' 'GO:0044281' 'GO:0044283' 'GO:0044699'
 'GO:0044710' 'GO:0044711' 'GO:0044763' 'GO:0046128' 'GO:0046129'
 'GO:0046390' 'GO:0046483' 'GO:0055086' 'GO:0071704' 'GO:0072521'
 'GO:0072522' 'GO:0090407' 'GO:1901135' 'GO:1901137' 'GO:1901293'
 'GO:1901360' 'GO:1901362' 'GO:1901564' 'GO:1901566' 'GO:1901576'
 'GO:1901657' 'GO:1901659']"
23298,"['GO:0000462' 'GO:0000469' 'GO:0000472' 'GO:0000478' 'GO:0000479'
 'GO:0000480' 'GO:0000966' 'GO:0000967' 'GO:0006139' 'GO:0006364'
 'GO:0006396' 'GO:0006725' 'GO:0006807' 'GO:0008152' 'GO:0009987'
 'GO:0010467' 'GO:0016070' 'GO:0016072' 'GO:0022613' 'GO:0030490'
 'GO:0034470' 'GO:0034471' 'GO:0034641' 'GO:0034660' 'GO:0042254'
 'GO:0042274' 'GO:0043170' 'GO:0044085' 'GO:0044237' 'GO:0044238'
 'GO:0044260' 'GO:0046483' 'GO:0071704' 'GO:0071840' 'GO:0090304'
 'GO:0090305' 'GO:0090501' 'GO:0090502' 'GO:1901360']"
23339,"['GO:0006629' 'GO:0006643' 'GO:0006665' 'GO:0006672' 'GO:0006807'
 'GO:0008152' 'GO:0009987' 'GO:0034641' 'GO:0043603' 'GO:0044237'
 'GO:0044238' 'GO:0044255' 'GO:0044699' 'GO:0044710' 'GO:0044763'
 'GO:0071704' 'GO:1901564']"
23385,"['GO:0006029' 'GO:0006807' 'GO:0008152' 'GO:0009058' 'GO:0009059'
 'GO:0009100' 'GO:0009101' 'GO:0009987' 'GO:0015012' 'GO:0015015'
 'GO:0019538' 'GO:0030166' 'GO:0030201' 'GO:0034645' 'GO:0043170'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0071704'
 'GO:1901135' 'GO:1901137' 'GO:1901564' 'GO:1901566' 'GO:1901576']"
23456,"['GO:0006457' 'GO:0006950' 'GO:0009266' 'GO:0009408' 'GO:0009628'
 'GO:0009987' 'GO:0050896']"
23460,"['GO:0006139' 'GO:0006355' 'GO:0006725' 'GO:0006807' 'GO:0008152'
 'GO:0009058' 'GO:0009059' 'GO:0009889' 'GO:0009987' 'GO:0010467'
 'GO:0010468' 'GO:0010556' 'GO:0016070' 'GO:0018130' 'GO:0019219'
 'GO:0019222' 'GO:0019438' 'GO:0031323' 'GO:0031326' 'GO:0032774'
 'GO:0034641' 'GO:0034645' 'GO:0034654' 'GO:0043170' 'GO:0044237'
 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0044271' 'GO:0046483'
 'GO:0050789' 'GO:0050794' 'GO:0051171' 'GO:0051252' 'GO:0060255'
 'GO:0065007' 'GO:0071704' 'GO:0080090' 'GO:0090304' 'GO:0097659'
 'GO:1901360' 'GO:1901362' 'GO:1901576' 'GO:1903506' 'GO:2000112'
 'GO:2001141']"
23461,"['GO:0006465' 'GO:0006508' 'GO:0006518' 'GO:0006807' 'GO:0006996'
 'GO:0008152' 'GO:0009657' 'GO:0009668' 'GO:0009987' 'GO:0010027'
 'GO:0010467' 'GO:0016043' 'GO:0016485' 'GO:0019538' 'GO:0034641'
 'GO:0043170' 'GO:0043603' 'GO:0044237' 'GO:0044238' 'GO:0044260'
 'GO:0044267' 'GO:0051604' 'GO:0061024' 'GO:0071704' 'GO:0071840'
 'GO:1901564']"
23522,"['GO:0006139' 'GO:0006557' 'GO:0006576' 'GO:0006595' 'GO:0006596'
 'GO:0006597' 'GO:0006725' 'GO:0006790' 'GO:0006807' 'GO:0008152'
 'GO:0008215' 'GO:0008216' 'GO:0008295' 'GO:0009058' 'GO:0009116'
 'GO:0009119' 'GO:0009163' 'GO:0009308' 'GO:0009309' 'GO:0009987'
 'GO:0018130' 'GO:0019438' 'GO:0034404' 'GO:0034641' 'GO:0034654'
 'GO:0042278' 'GO:0042401' 'GO:0042451' 'GO:0042455' 'GO:0044106'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044271' 'GO:0044272'
 'GO:0044281' 'GO:0044283' 'GO:0044699' 'GO:0044710' 'GO:0044711'
 'GO:0044763' 'GO:0046128' 'GO:0046129' 'GO:0046483' 'GO:0046499'
 'GO:0055086' 'GO:0071704' 'GO:0072521' 'GO:0072522' 'GO:1901135'
 'GO:1901137' 'GO:1901360' 'GO:1901362' 'GO:1901564' 'GO:1901566'
 'GO:1901576' 'GO:1901657' 'GO:1901659']"
23544,"['GO:0006810' 'GO:0009987' 'GO:0044699' 'GO:0044763' 'GO:0044765'
 'GO:0051179' 'GO:0051234' 'GO:0055085' 'GO:1902578']"
23680,"['GO:0006412' 'GO:0006518' 'GO:0006807' 'GO:0008152' 'GO:0009058'
 'GO:0009059' 'GO:0009987' 'GO:0010467' 'GO:0019538' 'GO:0034641'
 'GO:0034645' 'GO:0043043' 'GO:0043170' 'GO:0043603' 'GO:0043604'
 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260' 'GO:0044267'
 'GO:0044271' 'GO:0071704' 'GO:1901564' 'GO:1901566' 'GO:1901576']"
23715,"['GO:0006139' 'GO:0006351' 'GO:0006355' 'GO:0006359' 'GO:0006725'
 'GO:0006807' 'GO:0008152' 'GO:0009058' 'GO:0009059' 'GO:0009889'
 'GO:0009987' 'GO:0010467' 'GO:0010468' 'GO:0010556' 'GO:0016070'
 'GO:0018130' 'GO:0019219' 'GO:0019222' 'GO:0019438' 'GO:0031323'
 'GO:0031326' 'GO:0032774' 'GO:0034641' 'GO:0034645' 'GO:0034654'
 'GO:0043170' 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044260'
 'GO:0044271' 'GO:0046483' 'GO:0050789' 'GO:0050794' 'GO:0051171'
 'GO:0051252' 'GO:0060255' 'GO:0065007' 'GO:0071704' 'GO:0080090'
 'GO:0090304' 'GO:0097659' 'GO:1901360' 'GO:1901362' 'GO:1901576'
 'GO:1903506' 'GO:2000112' 'GO:2001141']"
23736,"['GO:0010468' 'GO:0019222' 'GO:0032502' 'GO:0048856' 'GO:0050789'
 'GO:0060255' 'GO:0065007']"
23752,"['GO:0005975' 'GO:0005984' 'GO:0005985' 'GO:0005986' 'GO:0005996'
 'GO:0006000' 'GO:0006001' 'GO:0006002' 'GO:0006006' 'GO:0006094'
 'GO:0006793' 'GO:0006796' 'GO:0008152' 'GO:0009056' 'GO:0009058'
 'GO:0009311' 'GO:0009312' 'GO:0009987' 'GO:0016051' 'GO:0016052'
 'GO:0019318' 'GO:0019319' 'GO:0019320' 'GO:0019637' 'GO:0030388'
 'GO:0034637' 'GO:0044237' 'GO:0044238' 'GO:0044249' 'GO:0044262'
 'GO:0044281' 'GO:0044282' 'GO:0044283' 'GO:0044699' 'GO:0044710'
 'GO:0044712' 'GO:0044723' 'GO:0044724' 'GO:0046351' 'GO:0046364'
 'GO:0046365' 'GO:0071704' 'GO:1901135' 'GO:1901575' 'GO:1901576']"
